Type	Symbol	Name	ID	URL	Locus type	status
gene	MIR297	microRNA 297	HGNC:33691	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33691	RNA, micro	Approved
gene	MIR298	microRNA 298	HGNC:33634	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33634	RNA, micro	Approved
gene	MIR299	microRNA 299	HGNC:31618	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31618	RNA, micro	Approved
gene	MIR300	microRNA 300	HGNC:33636	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33636	RNA, micro	Approved
gene	MIR301A	microRNA 301a	HGNC:31622	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31622	RNA, micro	Approved
gene	MIR301B	microRNA 301b	HGNC:33667	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33667	RNA, micro	Approved
gene	MIR302A	microRNA 302a	HGNC:31623	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31623	RNA, micro	Approved
gene	MIR302B	microRNA 302b	HGNC:31763	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31763	RNA, micro	Approved
gene	MIR302C	microRNA 302c	HGNC:31764	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31764	RNA, micro	Approved
gene	MIR302D	microRNA 302d	HGNC:31765	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31765	RNA, micro	Approved
gene	MIR302E	microRNA 302e	HGNC:35348	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35348	RNA, micro	Approved
gene	MIR302F	microRNA 302f	HGNC:35349	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35349	RNA, micro	Approved
gene	MIR320A	microRNA 320a	HGNC:31632	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31632	RNA, micro	Approved
gene	MIR320B1	microRNA 320b-1	HGNC:35247	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35247	RNA, micro	Approved
gene	MIR320B2	microRNA 320b-2	HGNC:35256	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35256	RNA, micro	Approved
gene	MIR320C1	microRNA 320c-1	HGNC:35248	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35248	RNA, micro	Approved
gene	MIR320C2	microRNA 320c-2	HGNC:35387	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35387	RNA, micro	Approved
gene	MIR320D1	microRNA 320d-1	HGNC:35386	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35386	RNA, micro	Approved
gene	MIR320D2	microRNA 320d-2	HGNC:35388	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35388	RNA, micro	Approved
gene	MIR320E	microRNA 320e	HGNC:38230	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38230	RNA, micro	Approved
gene	MIR323A	microRNA 323a	HGNC:31766	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31766	RNA, micro	Approved
gene	MIR323B	microRNA 323b	HGNC:38349	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38349	RNA, micro	Approved
gene	MIR324	microRNA 324	HGNC:31767	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31767	RNA, micro	Approved
gene	MIR325	microRNA 325	HGNC:31768	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31768	RNA, micro	Approved
gene	MIR326	microRNA 326	HGNC:31769	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31769	RNA, micro	Approved
gene	MIR328	microRNA 328	HGNC:31770	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31770	RNA, micro	Approved
gene	MIR329-1	microRNA 329-1	HGNC:32050	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32050	RNA, micro	Approved
gene	MIR329-2	microRNA 329-2	HGNC:32051	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32051	RNA, micro	Approved
gene	MIR330	microRNA 330	HGNC:31771	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31771	RNA, micro	Approved
gene	MIR331	microRNA 331	HGNC:31772	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31772	RNA, micro	Approved
gene	MIR335	microRNA 335	HGNC:31773	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31773	RNA, micro	Approved
gene	MIR337	microRNA 337	HGNC:31774	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31774	RNA, micro	Approved
gene	MIR338	microRNA 338	HGNC:31775	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31775	RNA, micro	Approved
gene	MIR339	microRNA 339	HGNC:31776	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31776	RNA, micro	Approved
gene	MIR340	microRNA 340	HGNC:31777	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31777	RNA, micro	Approved
gene	MIR342	microRNA 342	HGNC:31778	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31778	RNA, micro	Approved
gene	MIR345	microRNA 345	HGNC:31779	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31779	RNA, micro	Approved
gene	MIR346	microRNA 346	HGNC:31780	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31780	RNA, micro	Approved
gene	MIR361	microRNA 361	HGNC:31867	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31867	RNA, micro	Approved
gene	MIR362	microRNA 362	HGNC:32022	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32022	RNA, micro	Approved
gene	MIR363	microRNA 363	HGNC:32023	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32023	RNA, micro	Approved
gene	MIR365A	microRNA 365a	HGNC:33692	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33692	RNA, micro	Approved
gene	MIR365B	microRNA 365b	HGNC:33693	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33693	RNA, micro	Approved
gene	MIR367	microRNA 367	HGNC:31781	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31781	RNA, micro	Approved
gene	MIR369	microRNA 369	HGNC:31783	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31783	RNA, micro	Approved
gene	MIR370	microRNA 370	HGNC:31784	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31784	RNA, micro	Approved
gene	MIR371A	microRNA 371a	HGNC:31785	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31785	RNA, micro	Approved
gene	MIR371B	microRNA 371b	HGNC:41863	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41863	RNA, micro	Approved
gene	MIR372	microRNA 372	HGNC:31786	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31786	RNA, micro	Approved
gene	MIR373	microRNA 373	HGNC:31787	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31787	RNA, micro	Approved
gene	MIR374A	microRNA 374a	HGNC:31788	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31788	RNA, micro	Approved
gene	MIR374B	microRNA 374b	HGNC:33665	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33665	RNA, micro	Approved
gene	MIR374C	microRNA 374c	HGNC:38907	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38907	RNA, micro	Approved
gene	MIR375	microRNA 375	HGNC:31868	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31868	RNA, micro	Approved
gene	MIR376A1	microRNA 376a-1	HGNC:31869	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31869	RNA, micro	Approved
gene	MIR376A2	microRNA 376a-2	HGNC:32532	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32532	RNA, micro	Approved
gene	MIR376B	microRNA 376b	HGNC:32066	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32066	RNA, micro	Approved
gene	MIR376C	microRNA 376c	HGNC:31782	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31782	RNA, micro	Approved
gene	MIR377	microRNA 377	HGNC:31870	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31870	RNA, micro	Approved
gene	MIR378A	microRNA 378a	HGNC:31871	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31871	RNA, micro	Approved
gene	MIR378B	microRNA 378b	HGNC:38283	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38283	RNA, micro	Approved
gene	MIR378C	microRNA 378c	HGNC:38374	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38374	RNA, micro	Approved
gene	MIR378D1	microRNA 378d-1	HGNC:41550	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41550	RNA, micro	Approved
gene	MIR378D2	microRNA 378d-2	HGNC:41797	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41797	RNA, micro	Approved
gene	MIR378E	microRNA 378e	HGNC:41671	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41671	RNA, micro	Approved
gene	MIR378F	microRNA 378f	HGNC:41686	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41686	RNA, micro	Approved
gene	MIR378G	microRNA 378g	HGNC:41785	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41785	RNA, micro	Approved
gene	MIR378H	microRNA 378h	HGNC:41744	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41744	RNA, micro	Approved
gene	MIR378I	microRNA 378i	HGNC:41620	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41620	RNA, micro	Approved
gene	MIR378J	microRNA 378j	HGNC:49979	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49979	RNA, micro	Approved
gene	MIR379	microRNA 379	HGNC:31872	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31872	RNA, micro	Approved
gene	MIR380	microRNA 380	HGNC:31873	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31873	RNA, micro	Approved
gene	MIR381	microRNA 381	HGNC:31874	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31874	RNA, micro	Approved
gene	MIR382	microRNA 382	HGNC:31875	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31875	RNA, micro	Approved
gene	MIR383	microRNA 383	HGNC:31876	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31876	RNA, micro	Approved
gene	MIR384	microRNA 384	HGNC:31878	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31878	RNA, micro	Approved
gene	MIR409	microRNA 409	HGNC:32055	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32055	RNA, micro	Approved
gene	MIR410	microRNA 410	HGNC:32065	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32065	RNA, micro	Approved
gene	MIR411	microRNA 411	HGNC:32792	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32792	RNA, micro	Approved
gene	MIR412	microRNA 412	HGNC:32064	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32064	RNA, micro	Approved
gene	MIR421	microRNA 421	HGNC:32793	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32793	RNA, micro	Approved
gene	MIR422A	microRNA 422a	HGNC:31879	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31879	RNA, micro	Approved
gene	MIR423	microRNA 423	HGNC:31880	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31880	RNA, micro	Approved
gene	MIR424	microRNA 424	HGNC:31881	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31881	RNA, micro	Approved
gene	MIR425	microRNA 425	HGNC:31882	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31882	RNA, micro	Approved
gene	MIR429	microRNA 429	HGNC:13784	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:13784	RNA, micro	Approved
gene	MIR431	microRNA 431	HGNC:32027	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32027	RNA, micro	Approved
gene	MIR432	microRNA 432	HGNC:32083	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32083	RNA, micro	Approved
gene	MIR433	microRNA 433	HGNC:32026	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32026	RNA, micro	Approved
gene	MIR448	microRNA 448	HGNC:26069	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26069	RNA, micro	Approved
gene	MIR449A	microRNA 449a	HGNC:27645	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27645	RNA, micro	Approved
gene	MIR449B	microRNA 449b	HGNC:32794	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32794	RNA, micro	Approved
gene	MIR449C	microRNA 449c	HGNC:37302	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37302	RNA, micro	Approved
gene	MIR450A1	microRNA 450a-1	HGNC:28008	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28008	RNA, micro	Approved
gene	MIR450A2	microRNA 450a-2	HGNC:32137	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32137	RNA, micro	Approved
gene	MIR450B	microRNA 450b	HGNC:33642	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33642	RNA, micro	Approved
gene	MIR451A	microRNA 451a	HGNC:32053	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32053	RNA, micro	Approved
gene	MIR451B	microRNA 451b	HGNC:41655	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41655	RNA, micro	Approved
gene	MIR452	microRNA 452	HGNC:32054	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32054	RNA, micro	Approved
gene	MIR454	microRNA 454	HGNC:33137	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33137	RNA, micro	Approved
gene	MIR455	microRNA 455	HGNC:32344	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32344	RNA, micro	Approved
gene	MIR466	microRNA 466	HGNC:38359	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38359	RNA, micro	Approved
gene	MIR483	microRNA 483	HGNC:32340	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32340	RNA, micro	Approved
gene	MIR484	microRNA 484	HGNC:32341	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32341	RNA, micro	Approved
gene	MIR485	microRNA 485	HGNC:32067	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32067	RNA, micro	Approved
gene	MIR486-1	microRNA 486-1	HGNC:32342	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32342	RNA, micro	Approved
gene	MIR486-2	microRNA 486-2	HGNC:50213	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50213	RNA, micro	Approved
gene	MIR487A	microRNA 487a	HGNC:32343	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32343	RNA, micro	Approved
gene	MIR487B	microRNA 487b	HGNC:32533	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32533	RNA, micro	Approved
gene	MIR488	microRNA 488	HGNC:32073	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32073	RNA, micro	Approved
gene	MIR489	microRNA 489	HGNC:32074	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32074	RNA, micro	Approved
gene	MIR490	microRNA 490	HGNC:32075	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32075	RNA, micro	Approved
gene	MIR491	microRNA 491	HGNC:32076	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32076	RNA, micro	Approved
gene	MIR492	microRNA 492	HGNC:32081	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32081	RNA, micro	Approved
gene	MIR493	microRNA 493	HGNC:32082	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32082	RNA, micro	Approved
gene	MIR494	microRNA 494	HGNC:32084	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32084	RNA, micro	Approved
gene	MIR495	microRNA 495	HGNC:32085	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32085	RNA, micro	Approved
gene	MIR496	microRNA 496	HGNC:32086	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32086	RNA, micro	Approved
gene	MIR497	microRNA 497	HGNC:32088	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32088	RNA, micro	Approved
gene	MIR498	microRNA 498	HGNC:32092	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32092	RNA, micro	Approved
gene	MIR499A	microRNA 499a	HGNC:32133	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32133	RNA, micro	Approved
gene	MIR499B	microRNA 499b	HGNC:41640	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41640	RNA, micro	Approved
gene	MIR500A	microRNA 500a	HGNC:32134	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32134	RNA, micro	Approved
gene	MIR500B	microRNA 500b	HGNC:38223	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38223	RNA, micro	Approved
gene	MIR501	microRNA 501	HGNC:32135	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32135	RNA, micro	Approved
gene	MIR502	microRNA 502	HGNC:32136	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32136	RNA, micro	Approved
gene	MIR503	microRNA 503	HGNC:32138	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32138	RNA, micro	Approved
gene	MIR504	microRNA 504	HGNC:32139	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32139	RNA, micro	Approved
gene	MIR505	microRNA 505	HGNC:32140	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32140	RNA, micro	Approved
gene	MIR506	microRNA 506	HGNC:32143	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32143	RNA, micro	Approved
gene	MIR507	microRNA 507	HGNC:32144	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32144	RNA, micro	Approved
gene	MIR508	microRNA 508	HGNC:32145	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32145	RNA, micro	Approved
gene	MIR509-1	microRNA 509-1	HGNC:32146	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32146	RNA, micro	Approved
gene	MIR509-2	microRNA 509-2	HGNC:33641	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33641	RNA, micro	Approved
gene	MIR509-3	microRNA 509-3	HGNC:33675	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33675	RNA, micro	Approved
gene	MIR510	microRNA 510	HGNC:32147	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32147	RNA, micro	Approved
gene	MIR511	microRNA 511	HGNC:32077	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32077	RNA, micro	Approved
gene	MIR512-1	microRNA 512-1	HGNC:32090	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32090	RNA, micro	Approved
gene	MIR512-2	microRNA 512-2	HGNC:32091	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32091	RNA, micro	Approved
gene	MIR513A1	microRNA 513a-1	HGNC:32141	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32141	RNA, micro	Approved
gene	MIR513A2	microRNA 513a-2	HGNC:32142	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32142	RNA, micro	Approved
gene	MIR513B	microRNA 513b	HGNC:33935	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33935	RNA, micro	Approved
gene	MIR513C	microRNA 513c	HGNC:33934	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33934	RNA, micro	Approved
gene	MIR514A1	microRNA 514a-1	HGNC:32148	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32148	RNA, micro	Approved
gene	MIR514A2	microRNA 514a-2	HGNC:32149	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32149	RNA, micro	Approved
gene	MIR514A3	microRNA 514a-3	HGNC:32150	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32150	RNA, micro	Approved
gene	MIR514B	microRNA 514b	HGNC:38292	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38292	RNA, micro	Approved
gene	MIR515-1	microRNA 515-1	HGNC:32094	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32094	RNA, micro	Approved
gene	MIR515-2	microRNA 515-2	HGNC:32097	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32097	RNA, micro	Approved
gene	MIR516A1	microRNA 516a-1	HGNC:32130	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32130	RNA, micro	Approved
gene	MIR516A2	microRNA 516a-2	HGNC:32131	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32131	RNA, micro	Approved
gene	MIR516B1	microRNA 516b-1	HGNC:32122	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32122	RNA, micro	Approved
gene	MIR516B2	microRNA 516b-2	HGNC:32117	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32117	RNA, micro	Approved
gene	MIR517A	microRNA 517a	HGNC:32111	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32111	RNA, micro	Approved
gene	MIR517B	microRNA 517b	HGNC:32115	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32115	RNA, micro	Approved
gene	MIR517C	microRNA 517c	HGNC:32124	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32124	RNA, micro	Approved
gene	MIR518A1	microRNA 518a-1	HGNC:32120	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32120	RNA, micro	Approved
gene	MIR518A2	microRNA 518a-2	HGNC:32123	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32123	RNA, micro	Approved
gene	MIR518B	microRNA 518b	HGNC:32106	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32106	RNA, micro	Approved
gene	MIR518C	microRNA 518c	HGNC:32109	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32109	RNA, micro	Approved
gene	MIR518D	microRNA 518d	HGNC:32121	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32121	RNA, micro	Approved
gene	MIR518E	microRNA 518e	HGNC:32119	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32119	RNA, micro	Approved
